National Communication Categories,SG Source Sector,CCP mapping,IPCC,SourceName,Pollutant,EmissionYear,Emissions (MtCO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2001,1.027115275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2002,0.999434403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2003,0.973359485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2004,0.948789655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2005,0.925630974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2006,0.903795795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2007,0.883202317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2008,0.863774172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2009,0.845440039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2010,0.832052726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2011,0.819369748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2012,0.807391126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2013,0.796075235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2014,0.785382797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2015,0.775277005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2016,0.765723357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2017,0.756689509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Carbon stock change,CO2,2018,0.748145131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,BaseYear,0.097747626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,1990,0.097747626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,1995,0.094187694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,1998,0.092492398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,1999,0.091986763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2000,0.089328239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2001,0.086825503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2002,0.084468687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2003,0.082248594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2004,0.080156648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2005,0.078184852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2006,0.076325743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2007,0.074572355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2008,0.072918187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2009,0.071357167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2010,0.070213468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2011,0.069133577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2012,0.068113682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2013,0.067150215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2014,0.06623983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2015,0.065379394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2016,0.064565969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2017,0.063796802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Development ,Land use ,4E2_3_Grassland converted to Settlements,Grassland converted to Settlements - Direct N2O emissions from N Mineralization/Immobilization,N2O,2018,0.063069309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,BaseYear,-0.558148131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,1990,-0.558148131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,1995,-1.100224117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,1998,-1.272170899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,1999,-1.40082547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2000,-1.626340568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2001,-1.572511921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2002,-1.528724197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2003,-1.655215201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2004,-1.811243685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2005,-1.734251285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2006,-1.696378746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2007,-1.857038741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2008,-1.584116371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2009,-1.555196325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2010,-1.692448545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2011,-1.797362768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2012,-2.100934405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2013,-2.025018404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2014,-1.937894704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2015,-1.929556904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2016,-1.839718269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2017,-1.686717063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Consumed Domestically - Carbon stock change,CO2,2018,-1.661123578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Exported - Carbon stock change,CO2,BaseYear,-0.09699379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Exported - Carbon stock change,CO2,1990,-0.09699379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Exported - Carbon stock change,CO2,1995,-0.179968348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Exported - Carbon stock change,CO2,1998,-0.198725543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Exported - Carbon stock change,CO2,1999,-0.212805789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Exported - Carbon stock change,CO2,2000,-0.253817593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Exported - Carbon stock change,CO2,2001,-0.243457983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Exported - Carbon stock change,CO2,2002,-0.238846881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Exported - Carbon stock change,CO2,2003,-0.28475736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Exported - Carbon stock change,CO2,2004,-0.289403603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Land use, land use change and forestry",Forestry,Land use ,4G_Harvested Wood Products,HWP Produced and Exported - Carbon stock change,CO2,2005,-0.309108556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
